Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
2016-02-16,2.811,0.817,0.773,0.188,-0.134,1.167,0.716,1.512,0.583
2016-02-17,2.504,0.768,0.697,0.178,-0.177,1.038,0.546,1.385,0.573
2016-02-18,2.43,0.764,0.661,0.226,-0.142,0.921,0.574,1.291,0.565
2016-02-19,2.514,0.766,0.701,0.234,-0.163,0.976,0.56,1.385,0.569
2016-02-22,2.242,0.737,0.606,0.234,-0.164,0.829,0.465,1.229,0.548
2016-02-23,2.382,0.746,0.665,0.258,-0.149,0.862,0.544,1.305,0.533
2016-02-24,2.574,0.754,0.719,0.258,-0.147,0.99,0.545,1.491,0.538
2016-02-25,2.275,0.759,0.632,0.252,-0.141,0.773,0.444,1.29,0.541
2016-02-26,2.128,0.722,0.595,0.229,-0.137,0.719,0.417,1.197,0.514
2016-02-29,2.248,0.695,0.609,0.269,-0.108,0.783,0.482,1.26,0.506
2016-03-01,1.766,0.624,0.498,0.219,-0.138,0.563,0.223,1.08,0.463
2016-03-02,1.506,0.586,0.395,0.213,-0.118,0.43,0.178,0.896,0.432
2016-03-03,1.373,0.567,0.366,0.219,-0.117,0.338,0.143,0.821,0.409
2016-03-04,1.151,0.509,0.325,0.191,-0.109,0.235,0.085,0.701,0.365
2016-03-07,1.177,0.491,0.323,0.191,-0.124,0.296,0.079,0.741,0.357
2016-03-08,1.42,0.523,0.384,0.229,-0.144,0.428,0.171,0.866,0.383
2016-03-09,1.35,0.485,0.371,0.191,-0.15,0.453,0.126,0.858,0.366
2016-03-10,1.123,0.431,0.381,0.164,-0.184,0.331,0.043,0.752,0.328
2016-03-11,0.678,0.361,0.28,0.145,-0.168,0.06,-0.103,0.478,0.303
2016-03-14,0.434,0.319,0.234,0.148,-0.183,-0.084,-0.141,0.282,0.293
2016-03-15,0.349,0.343,0.283,0.148,-0.209,-0.216,-0.159,0.227,0.281
2016-03-16,0.337,0.366,0.28,0.174,-0.179,-0.304,-0.195,0.232,0.3
2016-03-17,0.141,0.343,0.238,0.2,-0.227,-0.413,-0.301,0.198,0.244
2016-03-18,0.021,0.329,0.225,0.208,-0.212,-0.529,-0.363,0.177,0.207
2016-03-21,-0.076,0.296,0.225,0.187,-0.233,-0.551,-0.421,0.149,0.196
2016-03-22,-0.142,0.298,0.199,0.184,-0.216,-0.607,-0.397,0.074,0.181
2016-03-23,0.001,0.329,0.226,0.194,-0.221,-0.527,-0.308,0.109,0.2
2016-03-24,0.145,0.336,0.271,0.184,-0.207,-0.439,-0.285,0.232,0.198
2016-03-28,0.12,0.342,0.241,0.176,-0.219,-0.42,-0.262,0.189,0.193
2016-03-29,0.113,0.373,0.207,0.212,-0.172,-0.507,-0.293,0.193,0.213
2016-03-30,-0.103,0.341,0.165,0.201,-0.159,-0.651,-0.367,0.092,0.172
2016-03-31,-0.045,0.335,0.177,0.209,-0.127,-0.639,-0.297,0.05,0.202
2016-04-01,0.134,0.325,0.242,0.225,-0.123,-0.535,-0.34,0.263,0.211
2016-04-04,0.135,0.32,0.244,0.229,-0.135,-0.523,-0.3,0.222,0.213
2016-04-05,0.502,0.343,0.35,0.267,-0.153,-0.305,-0.188,0.458,0.232
2016-04-06,0.392,0.338,0.313,0.26,-0.15,-0.369,-0.272,0.435,0.229
2016-04-07,0.652,0.363,0.346,0.312,-0.145,-0.224,-0.113,0.529,0.236
2016-04-08,0.545,0.354,0.304,0.304,-0.122,-0.295,-0.149,0.454,0.24
2016-04-11,0.539,0.341,0.298,0.302,-0.121,-0.281,-0.12,0.434,0.225
2016-04-12,0.287,0.305,0.236,0.269,-0.127,-0.396,-0.241,0.322,0.206
2016-04-13,-0.009,0.27,0.111,0.267,-0.149,-0.508,-0.327,0.141,0.177
2016-04-14,-0.137,0.238,0.059,0.249,-0.159,-0.524,-0.349,0.05,0.162
2016-04-15,-0.095,0.244,0.068,0.274,-0.149,-0.532,-0.344,0.09,0.159
2016-04-18,0.006,0.24,0.09,0.259,-0.11,-0.473,-0.375,0.223,0.158
2016-04-19,-0.248,0.2,-0.005,0.246,-0.107,-0.582,-0.423,0.036,0.139
2016-04-20,-0.258,0.172,-0.012,0.228,-0.103,-0.543,-0.447,0.057,0.132
2016-04-21,-0.255,0.143,-0.037,0.214,-0.102,-0.473,-0.416,0.026,0.135
2016-04-22,-0.313,0.146,-0.038,0.17,-0.075,-0.516,-0.449,-0.004,0.14
2016-04-25,-0.243,0.137,-0.011,0.165,-0.094,-0.44,-0.444,0.053,0.148
2016-04-26,-0.308,0.125,-0.018,0.151,-0.108,-0.458,-0.485,0.032,0.145
2016-04-27,-0.333,0.134,-0.028,0.164,-0.093,-0.51,-0.467,-0.018,0.152
2016-04-28,-0.259,0.125,0.042,0.232,-0.097,-0.561,-0.393,-0.01,0.144
2016-04-29,-0.063,0.119,0.095,0.255,-0.096,-0.436,-0.346,0.139,0.144
2016-05-02,0.107,0.108,0.13,0.243,-0.077,-0.297,-0.377,0.326,0.158
2016-05-03,0.317,0.146,0.193,0.269,-0.073,-0.218,-0.291,0.423,0.185
2016-05-04,0.402,0.173,0.231,0.264,-0.071,-0.195,-0.248,0.449,0.201
2016-05-05,0.411,0.185,0.225,0.278,-0.08,-0.197,-0.225,0.428,0.208
2016-05-06,0.257,0.193,0.229,0.279,-0.083,-0.361,-0.307,0.368,0.196
2016-05-09,0.16,0.204,0.208,0.261,-0.087,-0.426,-0.321,0.269,0.212
2016-05-10,-0.062,0.2,0.126,0.243,-0.106,-0.525,-0.418,0.161,0.195
2016-05-11,0.048,0.197,0.151,0.26,-0.11,-0.45,-0.363,0.214,0.197
2016-05-12,-0.057,0.18,0.151,0.239,-0.118,-0.509,-0.391,0.155,0.179
2016-05-13,0.091,0.195,0.193,0.267,-0.114,-0.45,-0.308,0.204,0.195
2016-05-16,0.036,0.17,0.156,0.244,-0.119,-0.415,-0.365,0.218,0.183
2016-05-17,-0.013,0.165,0.158,0.239,-0.152,-0.423,-0.36,0.172,0.175
2016-05-18,-0.104,0.139,0.152,0.194,-0.177,-0.412,-0.382,0.11,0.168
2016-05-19,0.036,0.167,0.193,0.198,-0.143,-0.379,-0.31,0.145,0.201
2016-05-20,-0.205,0.157,0.14,0.195,-0.147,-0.55,-0.391,0.001,0.185
2016-05-23,-0.2,0.157,0.154,0.205,-0.165,-0.551,-0.403,0.027,0.176
2016-05-24,-0.401,0.142,0.094,0.181,-0.162,-0.656,-0.508,-0.064,0.171
2016-05-25,-0.573,0.123,0.016,0.177,-0.155,-0.734,-0.573,-0.152,0.152
2016-05-26,-0.602,0.131,0.011,0.188,-0.115,-0.817,-0.559,-0.195,0.152
2016-05-27,-0.724,0.121,-0.018,0.175,-0.118,-0.884,-0.596,-0.262,0.134
2016-05-31,-0.598,0.12,-0.034,0.168,-0.086,-0.766,-0.512,-0.224,0.138
2016-06-01,-0.545,0.12,-0.028,0.185,-0.098,-0.724,-0.524,-0.105,0.084
2016-06-02,-0.556,0.122,-0.008,0.206,-0.089,-0.787,-0.542,-0.097,0.083
2016-06-03,-0.495,0.139,-0.005,0.27,-0.058,-0.841,-0.514,-0.065,0.084
2016-06-06,-0.534,0.113,-0.033,0.238,-0.067,-0.785,-0.543,-0.053,0.062
2016-06-07,-0.654,0.093,-0.067,0.249,-0.081,-0.848,-0.566,-0.133,0.045
2016-06-08,-0.67,0.075,-0.098,0.259,-0.06,-0.846,-0.564,-0.126,0.02
2016-06-09,-0.496,0.083,-0.055,0.268,-0.065,-0.727,-0.514,-0.004,0.022
2016-06-10,-0.081,0.114,0.028,0.287,-0.061,-0.449,-0.329,0.206,0.042
2016-06-13,0.533,0.146,0.143,0.303,-0.053,-0.006,-0.14,0.605,0.068
2016-06-14,0.845,0.191,0.2,0.316,-0.017,0.155,-0.09,0.849,0.086
2016-06-15,0.732,0.204,0.173,0.323,-0.012,0.044,-0.121,0.769,0.084
2016-06-16,0.973,0.231,0.228,0.348,-0.051,0.217,-0.109,0.976,0.106
2016-06-17,0.78,0.196,0.185,0.335,-0.066,0.13,-0.134,0.811,0.103
2016-06-20,0.33,0.131,0.058,0.304,-0.087,-0.076,-0.27,0.523,0.077
2016-06-21,0.191,0.118,0.015,0.283,-0.114,-0.111,-0.301,0.427,0.065
2016-06-22,0.43,0.116,0.017,0.285,-0.114,0.126,-0.188,0.557,0.061
2016-06-23,-0.116,0.069,-0.067,0.228,-0.123,-0.223,-0.447,0.294,0.037
2016-06-24,1.534,0.244,0.295,0.399,-0.058,0.654,0.209,1.204,0.121
2016-06-27,1.61,0.303,0.387,0.452,-0.076,0.544,0.281,1.17,0.159
2016-06-28,0.936,0.279,0.285,0.421,-0.07,0.021,-0.029,0.821,0.144
2016-06-29,0.449,0.228,0.144,0.407,-0.039,-0.291,-0.19,0.526,0.113
2016-06-30,0.274,0.195,0.029,0.412,-0.006,-0.356,-0.191,0.374,0.091
2016-07-01,0.115,0.168,-0.003,0.426,-0.002,-0.474,-0.228,0.262,0.081
2016-07-05,0.4,0.176,0.057,0.469,0.023,-0.325,-0.098,0.394,0.104
2016-07-06,0.573,0.171,0.11,0.473,0.04,-0.221,-0.144,0.603,0.114
2016-07-07,0.48,0.16,0.089,0.477,0.032,-0.278,-0.169,0.542,0.107
2016-07-08,0.305,0.135,0.041,0.488,0.027,-0.386,-0.284,0.485,0.104
2016-07-11,-0.002,0.08,-0.074,0.424,0.02,-0.452,-0.334,0.273,0.059
2016-07-12,-0.203,0.022,-0.149,0.347,0.012,-0.435,-0.39,0.138,0.049
2016-07-13,-0.234,0.03,-0.169,0.349,0.005,-0.449,-0.397,0.105,0.058
2016-07-14,-0.401,-0.004,-0.215,0.311,0.018,-0.511,-0.432,-0.013,0.044
2016-07-15,-0.403,-0.035,-0.224,0.31,0.046,-0.5,-0.379,-0.055,0.031
2016-07-18,-0.414,-0.028,-0.235,0.281,0.077,-0.509,-0.394,-0.05,0.03
2016-07-19,-0.421,-0.026,-0.243,0.294,0.073,-0.519,-0.411,-0.04,0.03
2016-07-20,-0.531,-0.04,-0.27,0.265,0.056,-0.542,-0.424,-0.126,0.019
2016-07-21,-0.42,-0.038,-0.273,0.289,0.108,-0.506,-0.32,-0.129,0.029
2016-07-22,-0.53,-0.049,-0.267,0.284,0.105,-0.603,-0.375,-0.178,0.023
2016-07-25,-0.51,-0.058,-0.264,0.284,0.113,-0.585,-0.353,-0.175,0.018
2016-07-26,-0.524,-0.041,-0.248,0.3,0.092,-0.627,-0.375,-0.163,0.014
2016-07-27,-0.531,-0.003,-0.284,0.314,0.13,-0.688,-0.35,-0.204,0.023
2016-07-28,-0.516,-0.012,-0.255,0.31,0.15,-0.709,-0.361,-0.167,0.012
2016-07-29,-0.769,-0.021,-0.28,0.374,0.095,-0.937,-0.429,-0.35,0.01
2016-08-01,-0.851,-0.026,-0.276,0.349,0.085,-0.983,-0.424,-0.418,-0.009
2016-08-02,-0.631,-0.043,-0.211,0.35,0.089,-0.816,-0.337,-0.292,-0.002
2016-08-03,-0.547,-0.037,-0.187,0.346,0.113,-0.782,-0.319,-0.246,0.018
2016-08-04,-0.662,-0.048,-0.223,0.367,0.125,-0.883,-0.313,-0.354,0.005
2016-08-05,-0.979,-0.087,-0.27,0.327,0.118,-1.067,-0.423,-0.527,-0.029
2016-08-08,-1.09,-0.116,-0.308,0.314,0.14,-1.12,-0.419,-0.62,-0.051
2016-08-09,-1.104,-0.112,-0.338,0.332,0.159,-1.145,-0.413,-0.637,-0.054
2016-08-10,-1.038,-0.114,-0.327,0.351,0.161,-1.109,-0.389,-0.595,-0.054
2016-08-11,-1.166,-0.14,-0.354,0.322,0.136,-1.13,-0.448,-0.644,-0.074
2016-08-12,-1.208,-0.134,-0.367,0.342,0.144,-1.193,-0.445,-0.681,-0.082
2016-08-15,-1.253,-0.173,-0.371,0.323,0.098,-1.13,-0.495,-0.663,-0.095
2016-08-16,-1.104,-0.182,-0.32,0.319,0.098,-1.019,-0.464,-0.54,-0.1
2016-08-17,-1.059,-0.174,-0.318,0.326,0.105,-0.998,-0.464,-0.506,-0.089
2016-08-18,-1.061,-0.17,-0.313,0.335,0.107,-1.02,-0.49,-0.48,-0.091
2016-08-19,-1.065,-0.192,-0.293,0.308,0.111,-0.999,-0.502,-0.468,-0.095
2016-08-22,-0.969,-0.187,-0.293,0.322,0.117,-0.928,-0.444,-0.449,-0.076
2016-08-23,-1.018,-0.197,-0.305,0.32,0.126,-0.962,-0.457,-0.479,-0.082
2016-08-24,-1.001,-0.201,-0.296,0.308,0.086,-0.898,-0.438,-0.492,-0.071
2016-08-25,-0.991,-0.202,-0.275,0.296,0.08,-0.89,-0.434,-0.482,-0.075
2016-08-26,-1.053,-0.228,-0.267,0.266,0.081,-0.905,-0.447,-0.506,-0.1
2016-08-29,-1.066,-0.223,-0.314,0.279,0.102,-0.91,-0.45,-0.535,-0.081
2016-08-30,-1.09,-0.219,-0.322,0.259,0.114,-0.922,-0.419,-0.585,-0.086
2016-08-31,-1.095,-0.216,-0.32,0.238,0.125,-0.922,-0.405,-0.615,-0.075
2016-09-01,-1.056,-0.217,-0.323,0.24,0.118,-0.874,-0.394,-0.603,-0.059
2016-09-02,-1.246,-0.228,-0.375,0.218,0.127,-0.988,-0.469,-0.702,-0.075
2016-09-06,-1.272,-0.221,-0.404,0.272,0.138,-1.057,-0.481,-0.701,-0.09
2016-09-07,-1.366,-0.232,-0.405,0.274,0.096,-1.099,-0.516,-0.744,-0.106
2016-09-08,-1.387,-0.255,-0.381,0.234,0.093,-1.078,-0.491,-0.788,-0.108
2016-09-09,-0.997,-0.236,-0.282,0.197,0.112,-0.788,-0.222,-0.698,-0.077
2016-09-12,-0.847,-0.188,-0.256,0.204,0.097,-0.704,-0.332,-0.459,-0.056
2016-09-13,-0.746,-0.19,-0.202,0.173,0.081,-0.608,-0.215,-0.471,-0.06
2016-09-14,-0.588,-0.141,-0.185,0.187,0.121,-0.57,-0.171,-0.379,-0.038
2016-09-15,-0.671,-0.145,-0.205,0.188,0.139,-0.648,-0.232,-0.397,-0.042
2016-09-16,-0.664,-0.138,-0.188,0.194,0.146,-0.678,-0.245,-0.38,-0.039
2016-09-19,-0.703,-0.146,-0.221,0.19,0.177,-0.703,-0.233,-0.413,-0.057
2016-09-20,-0.703,-0.149,-0.22,0.206,0.156,-0.696,-0.241,-0.401,-0.061
2016-09-21,-0.996,-0.168,-0.288,0.234,0.182,-0.956,-0.341,-0.583,-0.072
2016-09-22,-1.219,-0.193,-0.345,0.25,0.185,-1.116,-0.426,-0.698,-0.095
2016-09-23,-1.24,-0.187,-0.31,0.24,0.174,-1.157,-0.41,-0.751,-0.079
2016-09-26,-0.895,-0.165,-0.229,0.262,0.173,-0.936,-0.281,-0.564,-0.05
2016-09-27,-0.965,-0.139,-0.264,0.266,0.154,-0.982,-0.352,-0.562,-0.051
2016-09-28,-1.009,-0.124,-0.27,0.256,0.086,-0.957,-0.423,-0.551,-0.035
2016-09-29,-0.939,-0.133,-0.27,0.245,0.104,-0.885,-0.306,-0.597,-0.036
2016-09-30,-0.797,-0.135,-0.173,0.227,0.141,-0.857,-0.32,-0.469,-0.008
2016-10-03,-0.923,-0.157,-0.191,0.21,0.118,-0.903,-0.348,-0.551,-0.024
2016-10-04,-1.086,-0.18,-0.21,0.157,0.088,-0.941,-0.369,-0.673,-0.044
2016-10-05,-1.122,-0.193,-0.203,0.13,0.087,-0.943,-0.422,-0.659,-0.041
2016-10-06,-1.164,-0.207,-0.212,0.119,0.079,-0.943,-0.425,-0.687,-0.052
2016-10-07,-1.079,-0.202,-0.184,0.129,0.08,-0.902,-0.385,-0.65,-0.044
2016-10-10,-1.19,-0.204,-0.209,0.112,0.069,-0.958,-0.426,-0.713,-0.051
2016-10-11,-1.066,-0.22,-0.166,0.115,0.064,-0.859,-0.342,-0.675,-0.049
2016-10-12,-1.04,-0.213,-0.144,0.094,0.046,-0.823,-0.327,-0.667,-0.046
2016-10-13,-0.927,-0.209,-0.11,0.109,0.082,-0.799,-0.268,-0.625,-0.034
2016-10-14,-1.119,-0.217,-0.151,0.086,0.088,-0.925,-0.322,-0.745,-0.052
2016-10-17,-1.056,-0.203,-0.127,0.096,0.071,-0.893,-0.311,-0.707,-0.038
2016-10-18,-1.276,-0.213,-0.19,0.106,0.052,-1.031,-0.389,-0.835,-0.052
2016-10-19,-1.388,-0.229,-0.208,0.114,0.056,-1.121,-0.443,-0.883,-0.062
2016-10-20,-1.513,-0.239,-0.229,0.109,0.053,-1.207,-0.468,-0.984,-0.061
2016-10-21,-1.548,-0.25,-0.224,0.116,0.052,-1.242,-0.482,-1.008,-0.058
2016-10-24,-1.6,-0.264,-0.246,0.098,0.061,-1.249,-0.522,-1.008,-0.07
2016-10-25,-1.63,-0.263,-0.242,0.097,0.04,-1.262,-0.52,-1.034,-0.076
2016-10-26,-1.576,-0.249,-0.229,0.069,0.02,-1.187,-0.48,-1.021,-0.075
2016-10-27,-1.508,-0.254,-0.21,0.025,0.039,-1.108,-0.426,-1.008,-0.074
2016-10-28,-1.497,-0.239,-0.207,0.032,0.051,-1.134,-0.394,-1.013,-0.09
2016-10-31,-1.348,-0.223,-0.195,0.034,0.033,-0.997,-0.336,-0.921,-0.091
2016-11-01,-1.123,-0.2,-0.156,0.036,0.022,-0.825,-0.272,-0.771,-0.08
2016-11-02,-0.898,-0.173,-0.087,0.063,-0.034,-0.667,-0.211,-0.619,-0.068
2016-11-03,-0.771,-0.173,-0.073,0.058,-0.012,-0.571,-0.098,-0.606,-0.067
2016-11-04,-0.605,-0.155,-0.03,0.066,-0.009,-0.477,-0.054,-0.492,-0.059
2016-11-07,-1.109,-0.191,-0.151,0.027,-0.022,-0.772,-0.315,-0.705,-0.089
2016-11-08,-1.323,-0.213,-0.175,-0.001,-0.061,-0.873,-0.383,-0.83,-0.11
2016-11-09,-1.323,-0.208,-0.132,-0.048,-0.049,-0.886,-0.536,-0.682,-0.105
2016-11-10,-1.4,-0.204,-0.218,-0.106,-0.059,-0.813,-0.464,-0.854,-0.082
2016-11-11,-1.264,-0.2,-0.184,-0.118,-0.08,-0.682,-0.456,-0.752,-0.056
2016-11-14,-1.148,-0.145,-0.206,-0.165,-0.095,-0.537,-0.408,-0.731,-0.009
2016-11-15,-1.317,-0.198,-0.23,-0.165,-0.078,-0.646,-0.47,-0.847,0.0
2016-11-16,-1.274,-0.211,-0.246,-0.162,-0.057,-0.598,-0.432,-0.839,-0.003
2016-11-17,-1.412,-0.213,-0.267,-0.191,-0.053,-0.688,-0.478,-0.916,-0.018
2016-11-18,-1.313,-0.188,-0.261,-0.214,-0.053,-0.597,-0.442,-0.854,-0.017
2016-11-21,-1.37,-0.19,-0.301,-0.206,-0.065,-0.608,-0.483,-0.879,-0.008
2016-11-22,-1.517,-0.197,-0.325,-0.201,-0.087,-0.707,-0.567,-0.932,-0.018
2016-11-23,-1.516,-0.217,-0.32,-0.241,-0.1,-0.638,-0.553,-0.941,-0.022
2016-11-25,-1.488,-0.214,-0.357,-0.254,-0.077,-0.586,-0.524,-0.949,-0.015
2016-11-28,-1.358,-0.206,-0.334,-0.217,-0.066,-0.535,-0.477,-0.867,-0.014
2016-11-29,-1.361,-0.202,-0.333,-0.23,-0.071,-0.525,-0.488,-0.873,0.0
2016-11-30,-1.296,-0.216,-0.323,-0.294,-0.082,-0.381,-0.418,-0.891,0.013
2016-12-01,-1.124,-0.226,-0.326,-0.327,-0.06,-0.185,-0.36,-0.794,0.03
2016-12-02,-1.031,-0.212,-0.302,-0.287,-0.033,-0.197,-0.348,-0.724,0.041
2016-12-05,-1.313,-0.227,-0.321,-0.315,-0.036,-0.414,-0.461,-0.883,0.031
2016-12-06,-1.471,-0.252,-0.359,-0.323,-0.046,-0.491,-0.508,-0.979,0.016
2016-12-07,-1.601,-0.267,-0.424,-0.305,-0.082,-0.523,-0.559,-1.053,0.011
2016-12-08,-1.724,-0.283,-0.484,-0.324,-0.081,-0.552,-0.564,-1.153,-0.007
2016-12-09,-1.769,-0.305,-0.529,-0.352,-0.071,-0.512,-0.602,-1.15,-0.017
2016-12-12,-1.712,-0.323,-0.522,-0.36,-0.068,-0.439,-0.559,-1.146,-0.007
2016-12-13,-1.867,-0.34,-0.569,-0.356,-0.085,-0.517,-0.624,-1.217,-0.026
2016-12-14,-1.822,-0.352,-0.536,-0.391,-0.076,-0.467,-0.591,-1.203,-0.028
2016-12-15,-1.713,-0.341,-0.546,-0.421,0.005,-0.41,-0.486,-1.207,-0.02
2016-12-16,-1.739,-0.34,-0.556,-0.404,0.021,-0.46,-0.488,-1.23,-0.021
2016-12-19,-1.712,-0.33,-0.552,-0.364,0.04,-0.506,-0.51,-1.196,-0.006
2016-12-20,-1.824,-0.347,-0.576,-0.385,0.041,-0.557,-0.542,-1.269,-0.013
2016-12-21,-1.848,-0.345,-0.558,-0.374,0.047,-0.618,-0.551,-1.279,-0.018
2016-12-22,-1.843,-0.348,-0.538,-0.38,0.059,-0.636,-0.543,-1.291,-0.009
2016-12-23,-1.821,-0.347,-0.538,-0.366,0.046,-0.616,-0.561,-1.252,-0.008
2016-12-27,-1.79,-0.366,-0.541,-0.367,0.038,-0.554,-0.571,-1.196,-0.023
2016-12-28,-1.744,-0.349,-0.528,-0.349,0.004,-0.522,-0.534,-1.188,-0.022
2016-12-29,-1.652,-0.354,-0.504,-0.327,0.027,-0.494,-0.497,-1.122,-0.033
2016-12-30,-1.772,-0.348,-0.498,-0.342,-0.023,-0.561,-0.519,-1.176,-0.077
2017-01-03,-1.857,-0.37,-0.434,-0.354,-0.003,-0.696,-0.634,-1.092,-0.131
2017-01-04,-2.042,-0.383,-0.477,-0.351,-0.027,-0.804,-0.736,-1.168,-0.138
2017-01-05,-1.995,-0.379,-0.483,-0.301,0.006,-0.838,-0.704,-1.141,-0.15
2017-01-06,-2.176,-0.402,-0.48,-0.35,0.0,-0.944,-0.754,-1.255,-0.167
2017-01-09,-1.998,-0.394,-0.454,-0.32,0.029,-0.859,-0.668,-1.194,-0.136
2017-01-10,-1.986,-0.386,-0.451,-0.317,0.028,-0.86,-0.677,-1.166,-0.143
2017-01-11,-1.946,-0.379,-0.462,-0.321,0.036,-0.82,-0.662,-1.152,-0.132
2017-01-12,-1.911,-0.377,-0.436,-0.309,0.037,-0.826,-0.658,-1.105,-0.148
2017-01-13,-2.12,-0.391,-0.465,-0.318,0.022,-0.968,-0.708,-1.251,-0.161
2017-01-17,-1.939,-0.383,-0.396,-0.272,0.038,-0.926,-0.674,-1.111,-0.154
2017-01-18,-2.011,-0.399,-0.411,-0.331,0.04,-0.91,-0.668,-1.176,-0.167
2017-01-19,-1.947,-0.406,-0.403,-0.346,0.068,-0.86,-0.607,-1.183,-0.157
2017-01-20,-1.999,-0.407,-0.412,-0.351,0.086,-0.915,-0.645,-1.202,-0.152
2017-01-23,-1.873,-0.391,-0.384,-0.297,0.075,-0.876,-0.625,-1.097,-0.151
2017-01-24,-2.044,-0.417,-0.402,-0.339,0.063,-0.949,-0.724,-1.148,-0.172
2017-01-25,-2.209,-0.437,-0.465,-0.357,0.037,-0.987,-0.786,-1.242,-0.181
2017-01-26,-2.259,-0.435,-0.492,-0.379,0.04,-0.993,-0.784,-1.295,-0.18
2017-01-27,-2.257,-0.436,-0.48,-0.376,0.029,-0.994,-0.778,-1.302,-0.177
2017-01-30,-2.035,-0.428,-0.431,-0.351,0.044,-0.869,-0.704,-1.159,-0.172
2017-01-31,-1.95,-0.405,-0.383,-0.332,0.018,-0.848,-0.718,-1.07,-0.162
2017-02-01,-2.049,-0.42,-0.41,-0.348,0.041,-0.912,-0.723,-1.156,-0.17
2017-02-02,-2.029,-0.424,-0.384,-0.329,0.052,-0.944,-0.735,-1.113,-0.181
2017-02-03,-2.16,-0.44,-0.415,-0.318,0.043,-1.03,-0.8,-1.168,-0.192
2017-02-06,-2.026,-0.424,-0.392,-0.278,0.056,-0.988,-0.739,-1.103,-0.184
2017-02-07,-1.981,-0.417,-0.385,-0.279,0.058,-0.958,-0.73,-1.076,-0.175
2017-02-08,-2.011,-0.404,-0.399,-0.245,0.032,-0.995,-0.727,-1.1,-0.184
2017-02-09,-2.171,-0.422,-0.419,-0.282,0.026,-1.074,-0.778,-1.188,-0.205
2017-02-10,-2.234,-0.433,-0.464,-0.282,0.013,-1.068,-0.788,-1.231,-0.215
2017-02-13,-2.372,-0.448,-0.499,-0.299,-0.004,-1.122,-0.812,-1.332,-0.228
2017-02-14,-2.453,-0.469,-0.487,-0.318,0.016,-1.195,-0.87,-1.351,-0.232
2017-02-15,-2.503,-0.48,-0.525,-0.321,0.013,-1.19,-0.862,-1.401,-0.24
2017-02-16,-2.413,-0.461,-0.508,-0.295,0.061,-1.21,-0.825,-1.355,-0.233
2017-02-17,-2.402,-0.452,-0.494,-0.269,0.049,-1.236,-0.818,-1.354,-0.23
2017-02-21,-2.429,-0.457,-0.535,-0.281,0.072,-1.228,-0.811,-1.374,-0.244
2017-02-22,-2.422,-0.462,-0.533,-0.268,0.031,-1.19,-0.812,-1.361,-0.249
2017-02-23,-2.371,-0.46,-0.527,-0.236,0.033,-1.181,-0.814,-1.314,-0.243
2017-02-24,-2.306,-0.441,-0.503,-0.204,0.043,-1.201,-0.798,-1.28,-0.228
2017-02-27,-2.318,-0.466,-0.481,-0.227,0.031,-1.175,-0.837,-1.241,-0.24
2017-02-28,-2.387,-0.455,-0.469,-0.237,-0.051,-1.175,-0.904,-1.248,-0.235
2017-03-01,-2.593,-0.495,-0.553,-0.274,-0.047,-1.224,-0.966,-1.376,-0.251
2017-03-02,-2.673,-0.508,-0.545,-0.299,-0.079,-1.242,-1.004,-1.42,-0.249
2017-03-03,-2.772,-0.493,-0.528,-0.306,-0.118,-1.327,-1.105,-1.428,-0.239
2017-03-06,-2.837,-0.489,-0.505,-0.307,-0.13,-1.406,-1.124,-1.466,-0.247
2017-03-07,-2.883,-0.48,-0.49,-0.308,-0.156,-1.449,-1.126,-1.506,-0.251
2017-03-08,-2.764,-0.468,-0.475,-0.333,-0.138,-1.35,-1.072,-1.467,-0.225
2017-03-09,-2.724,-0.454,-0.466,-0.367,-0.142,-1.295,-1.04,-1.479,-0.205
2017-03-10,-2.803,-0.456,-0.5,-0.375,-0.17,-1.302,-1.084,-1.514,-0.205
2017-03-13,-2.839,-0.453,-0.518,-0.382,-0.151,-1.335,-1.109,-1.507,-0.223
2017-03-14,-2.778,-0.427,-0.5,-0.367,-0.167,-1.317,-1.063,-1.497,-0.218
2017-03-15,-2.739,-0.406,-0.528,-0.317,-0.125,-1.363,-1.068,-1.464,-0.207
2017-03-16,-3.072,-0.454,-0.55,-0.333,-0.122,-1.613,-1.162,-1.67,-0.24
2017-03-17,-3.028,-0.451,-0.546,-0.312,-0.112,-1.607,-1.133,-1.655,-0.24
2017-03-20,-2.933,-0.443,-0.543,-0.3,-0.1,-1.547,-1.098,-1.594,-0.241
2017-03-21,-2.775,-0.44,-0.488,-0.282,-0.103,-1.462,-1.018,-1.521,-0.236
2017-03-22,-2.545,-0.407,-0.441,-0.259,-0.112,-1.326,-0.98,-1.341,-0.224
2017-03-23,-2.522,-0.42,-0.456,-0.263,-0.079,-1.304,-0.97,-1.32,-0.232
2017-03-24,-2.613,-0.422,-0.462,-0.263,-0.117,-1.349,-0.997,-1.382,-0.234
2017-03-27,-2.55,-0.421,-0.427,-0.244,-0.159,-1.299,-1.033,-1.283,-0.234
2017-03-28,-2.738,-0.443,-0.472,-0.253,-0.171,-1.399,-1.121,-1.373,-0.244
2017-03-29,-2.774,-0.451,-0.478,-0.23,-0.164,-1.451,-1.129,-1.414,-0.231
2017-03-30,-2.784,-0.468,-0.476,-0.25,-0.157,-1.433,-1.123,-1.425,-0.236
